state,year,urate,children,nonwhite,finc,earn,age,ed,work,unearn
53,1995,8.9,3,1,11584.646,11584.646,35,10,1,0
53,1995,8.9,2,1,31594.488,31594.488,32,11,1,0
53,1995,8.9,2,1,5307.874,0,24,11,0,5.307874
53,1995,8.9,0,1,9730.0492,5559.5768,33,11,1,4.1704724
53,1995,8.9,0,1,0,0,48,11,0,0
53,1995,8.9,1,1,5012.9921,842.51969,31,11,1,4.1704724
53,1995,8.9,0,1,34564.37,27381.89,28,11,1,7.1824803
53,1995,8.9,0,1,10952.756,10952.756,32,3,1,0
53,1995,8.9,0,1,12637.795,12637.795,39,7,1,0
53,1995,8.9,1,1,16277.48,0,35,3,0,16.27748
53,1995,8.9,0,1,38344.124,32858.268,25,11,1,5.4858563
53,1995,8.9,0,1,6971.8504,5202.5591,47,7,1,1.7692913
53,1995,8.9,2,1,4056.7323,0,36,7,0,4.0567323
53,1995,8.9,3,1,6508.4646,0,34,11,0,6.5084646
53,1995,8.9,4,1,15929.941,3064.6654,48,11,1,12.865276
53,1995,8.9,1,1,25254.528,23169.291,44,10,1,2.0852362
53,1995,8.9,1,1,25254.528,23169.291,20,9,0,2.0852362
53,1995,8.9,0,1,20536.417,20536.417,39,11,1,0
53,1995,8.9,0,1,18621.791,17956.201,30,11,1,.66559055
53,1995,8.9,0,1,0,0,38,10,0,0
53,1995,8.9,0,1,6571.6535,6571.6535,52,7,1,0
53,1995,8.9,3,1,0,0,22,10,0,0
53,1995,8.9,1,1,17924.606,17924.606,34,7,1,0
53,1995,8.9,5,1,13269.685,0,37,9,0,13.269685
54,1995,4.5,1,1,55866.427,55829.567,30,3,1,.03686024
54,1995,4.5,2,0,4145.1969,2653.937,31,9,1,1.4912598
54,1995,4.5,0,0,15797.244,15797.244,51,11,1,0
54,1995,4.5,0,0,3980.9055,3980.9055,38,10,1,0
54,1995,4.5,0,1,36475.837,32052.608,54,10,0,4.4232283
54,1995,4.5,1,1,12600.935,12321.85,42,9,1,.27908465
54,1995,4.5,1,1,3770.2756,2291.6535,20,11,1,1.478622
54,1995,4.5,0,0,44531.378,16745.079,40,10,1,27.786299
54,1995,4.5,3,0,41840.581,41097.057,42,11,1,.74352362
54,1995,4.5,2,0,5055.1181,0,23,11,0,5.0551181
54,1995,4.5,0,1,5265.748,5265.748,23,11,1,0
54,1995,4.5,2,0,36868.661,36860.236,30,7,1,.0084252
54,1995,4.5,0,1,3159.4488,3159.4488,37,11,1,0
54,1995,4.5,1,1,15655.069,11911.122,45,9,1,3.7439469
54,1995,4.5,3,1,7092.9626,5265.748,34,11,1,1.8272146
54,1995,4.5,1,0,3370.0787,2106.2992,33,10,1,1.2637795
54,1995,4.5,0,0,6066.1417,0,31,11,0,6.0661417
54,1995,4.5,0,0,14020.581,7372.0472,42,9,1,6.6485335
54,1995,4.5,0,0,5788.1102,0,54,9,0,5.7881102
54,1995,4.5,0,0,6977.1161,6977.1161,52,11,1,0
54,1995,4.5,1,0,327842.31,318618.83,40,11,0,9.2234843
55,1995,7.9,0,0,13143.307,13143.307,37,11,1,0
55,1995,7.9,0,0,2948.8189,2106.2992,20,9,1,.84251969
55,1995,7.9,1,0,105.31496,0,23,11,0,.10531496
55,1995,7.9,1,1,6028.2283,4928.7402,30,10,1,1.0994882
55,1995,7.9,0,0,56323.494,56323.494,53,11,1,0
55,1995,7.9,4,0,5130.9449,0,30,9,0,5.1309449
55,1995,7.9,0,0,11626.772,0,32,7,0,11.626772
55,1995,7.9,0,0,10004.921,10004.921,45,9,1,0
55,1995,7.9,0,0,3860.8465,0,44,7,0,3.8608465
55,1995,7.9,0,0,53818.051,44274.409,21,10,1,9.5436417
55,1995,7.9,1,0,2540.1969,0,21,11,0,2.5401969
55,1995,7.9,1,0,7372.0472,7372.0472,27,9,1,0
55,1995,7.9,2,0,9484.6654,9478.3465,32,9,1,.0063189
55,1995,7.9,0,0,0,0,31,10,0,0
55,1995,7.9,0,0,27182.844,0,48,0,0,27.182844
55,1995,7.9,0,0,19630.709,13690.945,51,7,1,5.9397638
55,1995,7.9,0,0,18977.756,18956.693,52,10,1,.02106299
55,1995,7.9,1,0,17903.543,14112.205,20,10,0,3.7913386
55,1995,7.9,0,0,17373.809,0,51,10,0,17.373809
55,1995,7.9,0,0,4334.7638,0,51,11,0,4.3347638
55,1995,7.9,3,0,9611.0433,421.25984,29,11,1,9.1897835
55,1995,7.9,1,0,10531.496,10531.496,30,10,1,0
55,1995,7.9,2,0,6971.8504,2295.8661,28,7,1,4.6759843
55,1995,7.9,0,0,13699.37,13690.945,38,9,1,.0084252
55,1995,7.9,0,0,41201.319,25907.48,27,0,0,15.293839
55,1995,7.9,1,0,4159.9409,3843.9961,36,10,1,.31594488
55,1995,7.9,1,0,5055.1181,0,47,7,0,5.0551181
55,1995,7.9,0,0,17937.244,17903.543,34,10,1,.03370079
56,1995,4.3,1,1,9478.3465,9478.3465,34,7,1,0
56,1995,4.3,2,1,8290.3937,6571.6535,32,11,1,1.7187402
56,1995,4.3,2,1,7350.9843,4317.9134,27,11,1,3.0330709
56,1995,4.3,2,0,3829.252,0,21,7,0,3.829252
56,1995,4.3,0,0,16429.134,16429.134,40,10,1,0
56,1995,4.3,0,0,5848.1398,0,36,7,0,5.8481398
56,1995,4.3,0,0,13690.945,13690.945,26,10,1,0
56,1995,4.3,2,0,10344.035,6413.6811,33,11,1,3.9303543
56,1995,4.3,0,1,29628.258,23169.291,47,11,1,6.4589665
56,1995,4.3,0,0,6740.1575,6740.1575,42,11,1,0
56,1995,4.3,0,0,12637.795,12637.795,42,10,1,0
56,1995,4.3,1,0,14573.484,0,36,10,0,14.573484
56,1995,4.3,2,0,15512.894,13617.224,39,9,1,1.8956693
56,1995,4.3,3,0,24875.394,21463.189,37,9,1,3.4122047
56,1995,4.3,0,1,8250.374,3980.9055,49,7,1,4.2694685
56,1995,4.3,1,1,3437.4803,0,32,11,0,3.4374803
56,1995,4.3,1,1,3614.4094,0,29,7,0,3.6144094
56,1995,4.3,1,0,7782.7756,7582.6772,43,11,1,.20009843
56,1995,4.3,0,1,6764.3799,0,46,7,0,6.7643799
56,1995,4.3,1,0,4751.811,4751.811,26,10,1,0
56,1995,4.3,0,1,34151.535,34151.535,21,0,1,0
56,1995,4.3,0,1,5788.1102,0,49,11,0,5.7881102
56,1995,4.3,0,1,50184.685,42125.984,54,10,1,8.0587008
56,1995,4.3,0,0,23632.677,12637.795,38,10,1,10.994882
56,1995,4.3,3,1,16496.535,12743.11,26,11,1,3.7534252
56,1995,4.3,0,0,1579.7244,1579.7244,20,7,1,0
56,1995,4.3,0,0,32885.65,21062.992,44,10,1,11.822657
56,1995,4.3,0,1,358.07087,358.07087,36,9,1,0
56,1995,4.3,0,1,42573.573,41072.835,20,11,1,1.5007382
56,1995,4.3,0,0,2106.2992,2106.2992,27,9,1,0
56,1995,4.3,3,1,368.60236,0,21,7,0,.36860236
56,1995,4.3,0,1,3701.8209,2422.2441,44,3,1,1.2795768
56,1995,4.3,0,0,1648.1791,1332.2343,39,11,1,.31594488
56,1995,4.3,0,1,8250.374,3980.9055,26,11,1,4.2694685
56,1995,4.3,0,0,48128.937,43179.134,46,11,1,4.9498031
56,1995,4.3,1,0,2982.5197,0,31,11,0,2.9825197
56,1995,4.3,0,0,16429.134,16429.134,39,9,1,0
56,1995,4.3,3,1,22916.535,16850.394,45,10,1,6.0661417
56,1995,4.3,0,1,34151.535,34151.535,24,0,1,0
56,1995,4.3,1,1,1053.1496,421.25984,28,7,1,.63188976
56,1995,4.3,1,0,14744.094,11584.646,24,7,1,3.1594488
56,1995,4.3,1,1,31755.62,18535.433,21,11,1,13.220187
56,1995,4.3,1,0,4044.0945,0,30,9,0,4.0440945
56,1995,4.3,0,0,24222.441,24222.441,40,11,1,0
56,1995,4.3,0,1,40399.872,40359.852,40,11,1,.04001969
56,1995,4.3,0,1,16429.134,16429.134,48,10,1,0
56,1995,4.3,0,0,1579.7244,1579.7244,33,9,1,0
56,1995,4.3,0,1,26312.943,24227.707,54,10,1,2.0852362
56,1995,4.3,0,0,6318.8976,6318.8976,53,9,1,0
56,1995,4.3,2,1,5775.4724,2022.0472,27,9,1,3.7534252
56,1995,4.3,0,0,8425.1969,8425.1969,35,11,1,0
56,1995,4.3,0,1,5804.9606,2632.874,50,7,1,3.1720866
56,1995,4.3,1,1,3475.3937,0,22,10,0,3.4753937
56,1995,4.3,0,0,5939.7638,0,52,0,0,5.9397638
57,1995,5.1,0,0,11058.071,11058.071,53,10,1,0
57,1995,5.1,1,1,7321.4961,7310.9646,53,7,1,.0105315
57,1995,5.1,2,0,19226.299,1685.0394,32,11,1,17.54126
57,1995,5.1,4,1,11953.248,11953.248,36,10,1,0
57,1995,5.1,2,1,11584.646,11584.646,21,10,1,0
57,1995,5.1,2,1,0,0,26,11,0,0
57,1995,5.1,1,1,13269.685,13269.685,24,11,1,0
57,1995,5.1,0,0,26755.266,22748.031,21,10,0,4.0072343
57,1995,5.1,0,1,44232.283,44232.283,45,10,1,0
57,1995,5.1,0,0,5265.748,5265.748,33,11,1,0
57,1995,5.1,3,1,0,0,48,11,0,0
57,1995,5.1,3,1,1895.6693,0,27,11,0,1.8956693
57,1995,5.1,0,1,22319.4,15165.354,54,10,0,7.1540453
57,1995,5.1,0,0,26383.504,26328.74,50,11,1,.05476378
57,1995,5.1,3,1,2274.8031,2274.8031,21,11,1,0
57,1995,5.1,2,1,5595.3839,4423.2283,23,10,1,1.1721555
57,1995,5.1,0,0,6950.7874,0,49,10,0,6.9507874
57,1995,5.1,1,1,15117.963,15117.963,41,7,1,0
57,1995,5.1,2,0,23169.291,23169.291,27,11,1,0
57,1995,5.1,2,1,4039.8819,0,21,11,0,4.0398819
57,1995,5.1,0,0,15825.679,0,37,0,0,15.825679
57,1995,5.1,4,1,31084.764,30914.154,45,11,1,.17061024
57,1995,5.1,2,1,6318.8976,6318.8976,46,7,1,0
57,1995,5.1,1,1,3829.252,0,39,9,0,3.829252
57,1995,5.1,3,1,16582.894,9571.0236,33,10,1,7.0118701
57,1995,5.1,2,1,19325.295,19325.295,42,10,1,0
57,1995,5.1,1,0,6150.3937,3201.5748,27,9,1,2.9488189
57,1995,5.1,1,1,10969.606,9478.3465,46,11,1,1.4912598
57,1995,5.1,1,1,5476.378,5476.378,38,11,1,0
57,1995,5.1,0,1,22319.4,15165.354,20,11,1,7.1540453
57,1995,5.1,3,0,52109.843,52109.843,21,11,1,0
57,1995,5.1,3,1,7372.0472,4212.5984,27,7,1,3.1594488
58,1995,4.9,0,0,14744.094,14744.094,46,10,1,0
58,1995,4.9,1,1,2738.189,0,44,11,0,2.738189
58,1995,4.9,1,1,13922.638,10952.756,48,9,0,2.9698819
58,1995,4.9,0,0,2292.7067,0,51,7,0,2.2927067
58,1995,4.9,0,0,15797.244,15797.244,47,10,1,0
58,1995,4.9,1,1,41072.835,41072.835,37,7,1,0
58,1995,4.9,1,0,7923.8976,0,20,10,0,7.9238976
58,1995,4.9,0,0,2106.2992,2106.2992,20,10,1,0
58,1995,4.9,0,0,23408.356,7831.2205,52,10,1,15.577136
58,1995,4.9,0,0,19273.691,18956.693,20,11,1,.31699803
58,1995,4.9,1,1,2527.5591,0,29,9,0,2.5275591
58,1995,4.9,0,1,33909.311,13025.354,42,0,0,20.883957
58,1995,4.9,2,1,23767.48,15797.244,39,11,1,7.9702362
58,1995,4.9,0,1,34704.439,31594.488,54,9,0,3.1099508
58,1995,4.9,3,1,9857.4803,0,28,10,0,9.8574803
58,1995,4.9,0,0,13827.854,13690.945,26,9,1,.13690945
58,1995,4.9,3,1,48760.827,48760.827,20,11,1,0
58,1995,4.9,0,0,17843.514,17798.228,54,11,1,.04528543
58,1995,4.9,0,0,14133.268,5619.6063,36,10,1,8.5136614
58,1995,4.9,2,1,20957.677,2738.189,47,9,1,18.219488
58,1995,4.9,0,1,46801.969,40862.205,23,11,1,5.9397638
58,1995,4.9,0,1,2792.9528,0,51,9,0,2.7929528
58,1995,4.9,0,1,20262.598,17482.283,25,11,0,2.780315
58,1995,4.9,0,0,14657.736,13059.055,27,11,1,1.5986811
58,1995,4.9,0,1,7645.8661,4928.7402,51,11,1,2.717126
58,1995,4.9,3,1,9857.4803,0,48,11,0,9.8574803
58,1995,4.9,0,1,24117.126,0,43,0,0,24.117126
58,1995,4.9,1,0,631.88976,0,45,11,0,.63188976
58,1995,4.9,0,1,5522.7165,2843.5039,32,11,1,2.6792126
58,1995,4.9,3,1,3159.4488,3159.4488,21,10,1,0
58,1995,4.9,0,1,10952.756,10952.756,33,11,1,0
58,1995,4.9,2,1,46793.543,12764.173,51,7,0,34.02937
58,1995,4.9,4,1,13964.764,0,35,11,0,13.964764
58,1995,4.9,0,1,28435.039,28435.039,52,11,1,0
58,1995,4.9,1,1,52274.134,48444.882,48,10,0,3.829252
58,1995,4.9,2,1,7119.2913,7119.2913,31,10,1,0
58,1995,4.9,0,0,15847.795,0,50,7,0,15.847795
59,1995,5.5,0,1,15232.756,0,32,0,0,15.232756
59,1995,5.5,3,1,13164.37,13164.37,21,9,0,0
59,1995,5.5,0,1,21916.043,0,40,10,0,21.916043
59,1995,5.5,0,1,112.68701,0,32,7,0,.11268701
59,1995,5.5,0,1,15797.244,15797.244,38,7,1,0
59,1995,5.5,0,0,0,0,32,10,0,0
59,1995,5.5,0,1,17692.913,12637.795,39,7,1,5.0551181
59,1995,5.5,1,1,20601.713,20601.713,32,10,1,0
59,1995,5.5,0,1,12385.039,10110.236,29,9,1,2.2748031
59,1995,5.5,0,0,19184.173,19167.323,51,10,1,.01685039
59,1995,5.5,0,0,9653.1693,9653.1693,53,11,1,0
59,1995,5.5,0,1,41431.959,41258.189,52,10,1,.17376969
59,1995,5.5,0,0,10742.126,9267.7165,51,10,1,1.4744094
59,1995,5.5,2,1,4637.0177,0,28,9,0,4.6370177
59,1995,5.5,0,1,12637.795,12637.795,24,9,1,0
59,1995,5.5,5,1,6141.9685,0,37,11,0,6.1419685
59,1995,5.5,0,1,1790.3543,1790.3543,23,11,0,0
59,1995,5.5,1,1,31544.99,15797.244,24,7,0,15.747746
59,1995,5.5,0,0,13690.945,13690.945,25,10,1,0
59,1995,5.5,0,0,73684.665,0,49,10,0,73.684665
59,1995,5.5,3,1,4966.6535,1137.4016,22,9,1,3.829252
59,1995,5.5,0,0,0,0,20,11,0,0
59,1995,5.5,0,1,14491.339,10952.756,43,11,0,3.5385827
59,1995,5.5,0,1,22576.368,16850.394,53,10,1,5.7259744
59,1995,5.5,1,0,23169.291,23169.291,52,11,1,0
59,1995,5.5,1,1,3033.0709,0,35,9,0,3.0330709
59,1995,5.5,1,1,2527.5591,0,21,11,0,2.5275591
59,1995,5.5,1,1,2632.874,2632.874,23,10,1,0
59,1995,5.5,3,1,8846.4567,8846.4567,21,11,0,0
59,1995,5.5,3,1,4468.5138,1261.6732,29,11,1,3.2068406
59,1995,5.5,2,1,7848.0709,3791.3386,43,9,1,4.0567323
59,1995,5.5,2,1,5055.1181,0,38,7,0,5.0551181
59,1995,5.5,1,1,1516.5354,1516.5354,53,10,1,0
59,1995,5.5,2,1,7412.0669,7077.1654,28,10,1,.33490157
59,1995,5.5,1,1,5729.1339,5729.1339,20,9,0,0
59,1995,5.5,3,1,26156.024,13690.945,33,11,1,12.465079
59,1995,5.5,1,1,4170.4724,0,40,7,0,4.1704724
59,1995,5.5,0,0,17798.228,15060.039,33,11,1,2.738189
59,1995,5.5,1,0,12658.858,12595.669,23,11,1,.06318898
59,1995,5.5,1,0,1685.0394,105.31496,44,11,0,1.5797244
59,1995,5.5,1,1,63997.795,60029.528,41,10,1,3.9682677
59,1995,5.5,3,0,3420.6299,2422.2441,29,7,1,.99838583
59,1995,5.5,1,0,11584.646,11584.646,34,10,1,0
59,1995,5.5,2,1,3829.252,0,22,11,0,3.829252
59,1995,5.5,0,1,3159.4488,3159.4488,20,7,1,0
59,1995,5.5,0,1,10531.496,10531.496,54,11,1,0
59,1995,5.5,3,1,3285.8268,2022.0472,48,0,1,1.2637795
59,1995,5.5,2,1,16858.819,16650.295,35,9,1,.20852362
59,1995,5.5,1,0,21062.992,21062.992,28,9,1,0
59,1995,5.5,0,1,21916.043,0,34,11,0,21.916043
59,1995,5.5,0,1,9033.9173,0,48,11,0,9.0339173
59,1995,5.5,1,0,3045.7087,0,44,7,0,3.0457087
59,1995,5.5,0,1,5788.1102,0,51,11,0,5.7881102
59,1995,5.5,0,0,0,0,47,11,0,0
59,1995,5.5,0,0,8741.1417,8741.1417,53,11,1,0
59,1995,5.5,0,1,315.94488,315.94488,20,11,1,0
59,1995,5.5,0,1,37180.394,36649.606,24,7,1,.5307874
59,1995,5.5,1,1,10952.756,10952.756,52,0,1,0
59,1995,5.5,3,0,14112.205,14112.205,39,7,1,0
59,1995,5.5,4,1,10539.921,0,36,9,0,10.539921
59,1995,5.5,0,1,22748.031,22748.031,49,9,1,0
59,1995,5.5,2,1,4543.2874,4332.6575,35,10,1,.21062992
59,1995,5.5,2,1,16850.394,16850.394,20,7,0,0
59,1995,5.5,2,1,6714.8819,1369.0945,35,11,1,5.3457874
59,1995,5.5,2,1,0,0,43,7,0,0
59,1995,5.5,0,1,2924.5965,1895.6693,21,9,1,1.0289272
59,1995,5.5,2,0,8833.8189,0,36,9,0,8.8338189
59,1995,5.5,1,1,8425.1969,8425.1969,24,11,1,0
59,1995,5.5,2,1,31067.913,31067.913,42,11,1,0
59,1995,5.5,0,0,1980.9744,0,22,7,0,1.9809744
59,1995,5.5,0,0,11372.963,0,30,0,0,11.372963
59,1995,5.5,5,1,22116.142,22116.142,54,11,0,0
59,1995,5.5,0,1,494.98031,0,20,9,0,.49498031
59,1995,5.5,1,1,35955.581,35905.03,25,11,1,.05055118
59,1995,5.5,0,0,9653.1693,9653.1693,29,9,1,0
59,1995,5.5,3,1,5276.2795,3001.4764,25,3,1,2.2748031
59,1995,5.5,1,1,63997.795,60029.528,43,11,1,3.9682677
59,1995,5.5,0,1,11475.118,0,32,0,0,11.475118
59,1995,5.5,0,0,8834.872,0,38,0,0,8.834872
59,1995,5.5,3,1,14744.094,9478.3465,32,10,1,5.265748
59,1995,5.5,2,1,11584.646,11584.646,33,9,1,0
59,1995,5.5,0,1,26913.238,24806.939,45,7,1,2.1062992
59,1995,5.5,1,1,2274.8031,0,26,10,0,2.2748031
59,1995,5.5,2,0,9386.7224,7372.0472,26,9,1,2.0146752
59,1995,5.5,6,1,23090.305,23090.305,22,11,1,0
59,1995,5.5,0,1,16016.299,12224.961,47,9,1,3.7913386
59,1995,5.5,0,1,34072.549,28435.039,41,7,0,5.6375098
59,1995,5.5,0,0,0,0,32,9,0,0
59,1995,5.5,0,1,61095.315,61082.677,24,11,1,.0126378
59,1995,5.5,1,0,10952.756,10952.756,28,7,1,0
59,1995,5.5,0,1,9807.9823,0,36,7,0,9.8079823
59,1995,5.5,3,1,20631.201,15565.551,29,11,1,5.0656496
59,1995,5.5,0,1,47430.699,41072.835,47,10,0,6.3578642
59,1995,5.5,0,1,12637.795,12637.795,38,7,1,0
59,1995,5.5,2,1,0,0,34,10,0,0
59,1995,5.5,0,1,0,0,53,11,0,0
59,1995,5.5,3,1,3285.8268,2022.0472,25,7,0,1.2637795
59,1995,5.5,4,0,10543.081,10531.496,32,9,1,.01158465
59,1995,5.5,1,1,9757.4311,0,25,10,0,9.7574311
59,1995,5.5,5,1,5522.7165,0,21,11,0,5.5227165
59,1995,5.5,1,1,7250.935,7077.1654,25,9,1,.17376969
59,1995,5.5,0,0,11576.22,0,38,3,0,11.57622
59,1995,5.5,2,1,3727.0965,2106.2992,32,11,1,1.6207972
59,1995,5.5,0,1,30541.339,20009.843,50,7,0,10.531496
59,1995,5.5,3,1,9769.0157,0,28,11,0,9.7690157
59,1995,5.5,0,1,8425.1969,8425.1969,54,7,1,0
59,1995,5.5,3,1,5366.8504,0,42,0,0,5.3668504
59,1995,5.5,0,1,61095.315,61082.677,42,7,1,.0126378
59,1995,5.5,3,1,1522.8543,0,25,7,0,1.5228543
59,1995,5.5,2,1,3829.252,0,20,11,0,3.829252
59,1995,5.5,0,1,11226.575,11226.575,45,7,0,0
59,1995,5.5,1,1,5049.8524,2788.7402,28,10,1,2.2611122
59,1995,5.5,0,1,6112.4803,5265.748,33,9,1,.84673228
59,1995,5.5,1,1,5687.0079,0,20,10,0,5.6870079
59,1995,5.5,1,1,2653.937,0,20,11,0,2.653937
59,1995,5.5,0,1,3037.2835,0,37,7,0,3.0372835
59,1995,5.5,3,1,4296.8504,0,36,11,0,4.2968504
59,1995,5.5,1,1,3791.3386,3791.3386,36,10,1,0
59,1995,5.5,2,0,14635.62,0,44,10,0,14.63562
59,1995,5.5,1,1,6634.8425,6634.8425,39,11,1,0
61,1995,5.4,0,0,14264.911,4345.2953,52,11,1,9.9196161
61,1995,5.4,0,0,35766.014,0,30,0,0,35.766014
61,1995,5.4,0,0,13690.945,13690.945,48,9,1,0
61,1995,5.4,7,1,5611.1811,0,22,11,0,5.6111811
61,1995,5.4,0,0,10110.236,10110.236,42,11,1,0
61,1995,5.4,3,0,6470.5512,5265.748,29,9,1,1.2048031
61,1995,5.4,0,0,1474.4094,0,42,9,0,1.4744094
61,1995,5.4,1,0,6766.4862,5265.748,23,7,1,1.5007382
61,1995,5.4,1,0,0,0,20,11,0,0
61,1995,5.4,1,0,6687.5,3843.9961,37,10,1,2.8435039
61,1995,5.4,0,0,0,0,30,7,0,0
61,1995,5.4,0,0,2843.5039,0,21,10,0,2.8435039
61,1995,5.4,0,0,25770.571,12637.795,43,11,1,13.132776
61,1995,5.4,3,0,5478.4843,4212.5984,39,10,1,1.2658858
61,1995,5.4,3,0,8720.0787,0,35,7,0,8.7200787
61,1995,5.4,1,0,20970.315,0,48,11,0,20.970315
61,1995,5.4,1,0,10531.496,8425.1969,34,7,1,2.1062992
61,1995,5.4,2,1,9794.2913,9794.2913,23,11,1,0
61,1995,5.4,3,0,14322.835,14322.835,23,7,1,0
61,1995,5.4,0,0,31856.722,17566.535,37,10,0,14.290187
61,1995,5.4,3,1,4802.3622,0,23,11,0,4.8023622
61,1995,5.4,0,0,3791.3386,3791.3386,22,10,1,0
61,1995,5.4,0,1,23390.453,23379.921,43,7,1,.0105315
62,1995,5.2,3,0,3159.4488,3159.4488,26,11,1,0
62,1995,5.2,0,0,2738.189,2738.189,47,7,1,0
62,1995,5.2,0,1,0,0,43,11,0,0
62,1995,5.2,5,0,20009.843,20009.843,30,10,1,0
62,1995,5.2,0,0,1012.0768,1012.0768,28,7,1,0
62,1995,5.2,0,1,428284.35,428284.35,21,11,1,0
62,1995,5.2,2,1,14723.031,4423.2283,35,11,1,10.299803
62,1995,5.2,2,1,2337.9921,0,30,11,0,2.3379921
62,1995,5.2,0,0,16850.394,16850.394,28,10,1,0
62,1995,5.2,1,1,14954.724,14954.724,45,11,1,0
62,1995,5.2,0,0,0,0,39,7,0,0
62,1995,5.2,0,1,6297.8346,6297.8346,50,11,1,0
62,1995,5.2,2,0,6243.0709,6243.0709,24,7,1,0
62,1995,5.2,1,0,39262.47,34037.795,23,11,1,5.2246752
62,1995,5.2,2,0,8230.3642,5492.1752,35,7,1,2.738189
62,1995,5.2,0,0,11553.051,842.51969,41,7,1,10.710531
62,1995,5.2,0,0,16300.65,10531.496,39,7,0,5.7691535
62,1995,5.2,2,0,2129.4685,252.75591,21,9,1,1.8767126
62,1995,5.2,2,1,4023.0315,3285.8268,34,10,1,.73720472
62,1995,5.2,0,1,5143.5827,0,49,11,0,5.1435827
62,1995,5.2,0,0,15029.498,14744.094,52,11,1,.28540354
62,1995,5.2,0,0,16514.439,13144.36,49,10,1,3.3700787
62,1995,5.2,0,0,1432.2835,0,51,9,0,1.4322835
62,1995,5.2,1,0,6988.7008,0,36,9,0,6.9887008
62,1995,5.2,3,1,3403.7795,547.6378,20,11,1,2.8561417
63,1995,6.3,1,1,32005.217,31594.488,24,11,1,.41072835
63,1995,6.3,2,1,5922.9134,0,25,11,0,5.9229134
63,1995,6.3,0,1,10111.289,0,37,0,0,10.111289
63,1995,6.3,0,1,61827.254,46549.213,30,0,0,15.278041
63,1995,6.3,1,0,5438.4646,3942.9921,31,9,1,1.4954724
63,1995,6.3,1,0,7441.5551,0,54,7,0,7.4415551
63,1995,6.3,2,1,7393.1102,2337.9921,31,11,1,5.0551181
63,1995,6.3,1,1,16452.303,83.198819,46,7,0,16.369104
63,1995,6.3,0,0,16073.169,0,41,7,0,16.073169
63,1995,6.3,0,1,17903.543,17903.543,44,11,0,0
63,1995,6.3,3,0,2043.1102,0,26,7,0,2.0431102
63,1995,6.3,3,1,1474.4094,1474.4094,30,11,1,0
63,1995,6.3,0,1,5788.1102,0,39,10,0,5.7881102
63,1995,6.3,0,1,7835.4331,0,53,9,0,7.8354331
63,1995,6.3,0,0,67401.575,67401.575,32,7,1,0
63,1995,6.3,3,1,18472.244,12532.48,20,7,0,5.9397638
63,1995,6.3,2,1,2072.5984,0,25,11,0,2.0725984
63,1995,6.3,4,1,8239.8425,0,23,7,0,8.2398425
63,1995,6.3,2,1,5939.7638,0,45,7,0,5.9397638
63,1995,6.3,3,1,2599.1732,526.5748,27,11,1,2.0725984
63,1995,6.3,3,1,2072.5984,0,29,7,0,2.0725984
63,1995,6.3,2,0,4107.2835,0,22,9,0,4.1072835
63,1995,6.3,1,0,1053.1496,1053.1496,20,11,1,0
63,1995,6.3,0,0,4562.2441,0,24,11,0,4.5622441
63,1995,6.3,0,0,11712.077,11584.646,45,9,1,.1274311
63,1995,6.3,0,1,15700.354,0,38,7,0,15.700354
63,1995,6.3,0,1,10111.289,0,54,7,0,10.111289
63,1995,6.3,3,1,15463.396,0,41,11,0,15.463396
63,1995,6.3,0,1,18622.844,17903.543,47,7,1,.71930118
63,1995,6.3,0,0,17783.484,0,48,11,0,17.783484
63,1995,6.3,0,0,25111.299,5229.9409,39,3,0,19.881358
63,1995,6.3,0,1,9288.7795,0,46,7,0,9.2887795
63,1995,6.3,0,0,22142.47,0,44,0,0,22.14247
63,1995,6.3,0,1,12547.224,210.62992,41,9,0,12.336594
64,1995,6.1,0,1,7178.2677,0,49,3,0,7.1782677
64,1995,6.1,2,0,50134.134,50134.134,20,9,0,0
64,1995,6.1,0,1,16897.785,0,44,11,0,16.897785
64,1995,6.1,2,1,14327.047,14225.945,29,11,1,.10110236
64,1995,6.1,1,1,7210.9154,3419.5768,39,7,1,3.7913386
64,1995,6.1,3,1,7494.2126,0,25,11,0,7.4942126
64,1995,6.1,3,1,21062.992,21062.992,46,10,1,0
64,1995,6.1,0,0,5939.7638,0,36,0,0,5.9397638
64,1995,6.1,0,1,9607.8839,5531.1417,50,10,1,4.0767421
64,1995,6.1,0,1,5824.9705,3550.1673,22,11,1,2.2748031
64,1995,6.1,1,1,29080.62,23709.557,48,11,0,5.371063
64,1995,6.1,4,1,6601.1417,5539.5669,27,9,1,1.0615748
64,1995,6.1,6,1,17461.22,14744.094,31,9,1,2.717126
64,1995,6.1,1,0,5345.7874,0,27,9,0,5.3457874
64,1995,6.1,0,0,5939.7638,0,53,7,0,5.9397638
64,1995,6.1,0,1,6845.4724,6845.4724,38,9,1,0
64,1995,6.1,3,0,8425.1969,8425.1969,30,10,1,0
64,1995,6.1,0,0,8699.0157,8699.0157,49,10,1,0
64,1995,6.1,3,1,2274.8031,0,21,11,0,2.2748031
64,1995,6.1,0,0,47454.921,47391.732,21,11,1,.06318898
64,1995,6.1,1,1,14217.52,14217.52,34,9,1,0
64,1995,6.1,0,1,2843.5039,1579.7244,24,11,1,1.2637795
64,1995,6.1,0,1,28482.431,28435.039,32,7,1,.04739173
64,1995,6.1,0,1,6141.9685,6141.9685,38,11,1,0
